GSM1068478;GSM1068479;GSM1068481;GSM1068482;GSM1068483;GSM1068486;GSM1068487;GSM1068488;GSM1068490;GSM1068491;GSM1068492;GSM1068493;GSM1068494;GSM1068495;GSM1068496;GSM1068498;GSM1068499;GSM1068500;GSM1068502;GSM1068503;GSM1068505;GSM1068506;GSM1068507;GSM1068508;GSM1068510;GSM1068512;GSM1068513;GSM1068514;GSM1068517;GSM1068518;GSM1068520;GSM1068521;GSM1068522;GSM1068524;GSM1068527;GSM1068480;GSM1068484;GSM1068485;GSM1068489;GSM1068497;GSM1068501;GSM1068504;GSM1068509;GSM1068511;GSM1068515;GSM1068516;GSM1068519;GSM1068523;GSM1068525;GSM1068526;GSM1068458;GSM1068459;GSM1068460;GSM1068461;GSM1068464;GSM1068468;GSM1068472;GSM1068473;GSM1068474;GSM1068476;GSM1068477;GSM1068462;GSM1068463;GSM1068465;GSM1068466;GSM1068467;GSM1068469;GSM1068470;GSM1068471;GSM1068475;GSM1068528;GSM1068531;GSM1068532;GSM1068533;GSM1068535;GSM1068537;GSM1068538;GSM1068539;GSM1068540;GSM1068542;GSM1068543;GSM1068544;GSM1068545;GSM1068546;GSM1068547;GSM1068548;GSM1068549;GSM1068550;GSM1068551;GSM1068552;GSM1068555;GSM1068556;GSM1068557;GSM1068560;GSM1068561;GSM1068562;GSM1068563;GSM1068565;GSM1068529;GSM1068530;GSM1068534;GSM1068536;GSM1068541;GSM1068553;GSM1068554;GSM1068558;GSM1068559;GSM1068564
238.627;202.669;351.038;197.704;282.516;252.191;258.134;178.321;238.466;132.668;135.113;25.153;287.261;184.156;207.079;161.389;32.832;176.694;303.653;246.966;208.593;259.875;244.824;15.457;25.219;15.903;144.883;209.307;299.301;253.195;207.274;160.733;257.229;155.967;196.937;233.027;246.251;206.937;179.239;149.657;45.619;209.219;201.171;178.596;231.723;172.181;263.127;179.827;241.692;304.291;189.455;208.012;141.735;151.238;22.155;202.562;174.725;168.249;295.643;222.676;240.286;256.144;22.002;224.254;170.361;286.639;203.668;236.026;133.363;244.616;290.395;164.903;169.848;380.396;245.533;268.055;140.584;193.247;176.528;122.166;242.943;178.028;229.931;31.095;224.576;161.651;193.887;194.594;138.617;245.526;147.088;156.024;189.123;290.778;312.925;264.402;265.231;24.295;211.894;199.278;204.577;267.735;216.638;289.218;273.142;202.437;148.809;260.764
10.744;108.991;107.888;108.268;111.206;10.98;111.924;106.252;108.305;109.978;108.721;109.995;110.659;111.342;109.393;113.434;112.538;106.701;112.011;112.356;110.209;109.978;111.759;111.513;112.197;108.171;108.645;109.616;111.336;107.723;111.836;11.617;114.395;110.872;110.625;10.871;110.692;114.816;109.786;11.033;114.109;110.634;108.285;111.222;109.626;113.587;11.714;111.534;110.017;110.253;113.426;112.445;11.205;114.903;111.503;110.688;111.404;112.392;112.069;111.908;112.996;110.403;113.265;111.963;110.543;113.453;10.786;110.747;112.547;109.162;112.714;115.728;117.446;11.103;113.128;111.783;116.288;112.201;111.862;112.934;106.471;114.363;11.177;110.921;109.787;112.799;11.383;111.108;112.263;112.627;108.351;111.878;109.926;110.084;110.422;112.199;110.129;111.133;111.652;115.607;110.922;111.808;111.797;114.525;114.575;112.724;107.347;111.854
915.438;906.026;96.534;987.547;101.723;102.358;955.929;958.018;962.486;101.225;976.325;984.272;947.922;104.131;100.592;955.664;979.947;975.044;978.382;95.557;101.578;94.634;982.002;977.127;937.032;967.212;103.126;10.075;967.205;989.216;942.346;941.102;103.207;100.535;991.761;105.688;998.783;976.104;102.069;943.016;100.281;978.122;101.646;944.287;974.313;935.633;105.862;100.019;915.805;96.991;966.041;903.425;963.094;983.445;953.173;978.008;98.885;104.294;983.538;948.283;925.867;970.739;103.121;97.713;990.319;100.476;987.853;962.988;103.828;102.281;998.872;107.311;964.507;110.692;956.134;102.691;105.264;991.004;940.423;931.799;102.904;983.072;999.772;989.651;963.804;100.408;950.673;101.329;105.149;96.235;962.666;901.329;940.776;983.488;937.127;908.712;100.849;100.929;991.142;990.841;100.347;101.915;936.203;995.902;971.405;961.839;97.282;988.136
905.419;929.047;975.457;980.761;101.633;96.901;100.829;948.937;929.153;97.369;907.056;100.179;894.672;100.316;940.765;994.219;87.608;884.321;954.121;102.522;940.401;989.531;92.883;955.646;985.239;973.427;981.783;973.063;10.031;946.068;979.407;960.643;956.487;971.542;90.269;947.519;941.707;983.263;974.846;100.898;101.232;981.778;947.974;989.981;950.773;948.219;958.463;905.932;869.227;994.403;941.764;982.817;903.464;964.413;980.781;989.998;981.305;102.079;975.493;879.326;941.653;953.483;97.895;102.031;997.538;969.462;964.924;985.218;96.816;101.299;90.717;998.944;998.698;939.634;997.779;985.258;998.853;969.976;944.612;10.088;94.075;854.431;101.911;103.925;983.368;100.406;988.632;975.467;949.314;995.775;966.214;914.576;979.327;948.997;796.015;100.611;960.206;975.044;986.412;10.187;983.867;100.357;102.496;102.647;10.381;923.328;939.025;987.923
12.421;139.344;134.421;132.404;142.954;12.423;143.725;137.791;140.809;138.032;143.104;130.789;116.333;129.428;139.224;123.648;126.761;132.939;14.529;14.447;142.502;146.828;136.625;133.429;133.654;142.575;13.604;143.817;125.797;137.288;128.482;133.775;148.725;133.414;141.571;124.524;143.108;127.655;140.092;12.565;143.427;136.982;136.138;153.354;138.073;131.596;133.666;132.474;139.107;143.179;138.939;12.805;131.602;134.037;14.799;141.165;138.849;144.847;145.346;131.736;133.646;132.865;14.138;141.504;134.722;134.098;135.058;137.848;144.977;145.141;127.332;131.312;137.507;127.159;143.083;139.315;138.712;129.364;130.378;145.701;129.432;121.681;145.453;124.589;136.804;149.961;130.031;142.932;136.939;147.089;13.046;151.805;130.996;131.714;130.145;137.221;152.868;138.653;130.132;138.472;139.314;129.403;142.703;147.448;145.931;131.088;133.808;148.646
524.651;503.663;498.414;601.773;4.569;487.459;526.544;524.313;504.179;513.636;504.992;500.517;580.231;581.335;462.069;541.686;528.486;675.888;5.092;526.038;520.304;529.342;530.555;506.076;574.125;508.836;502.501;538.448;533.645;603.658;522.793;542.903;516.591;531.752;559.997;585.425;483.703;439.556;532.096;480.318;583.169;511.611;459.839;584.776;526.201;598.539;556.185;54.495;538.382;543.195;574.282;473.808;548.157;536.054;509.489;538.103;511.055;562.998;559.322;478.194;505.071;52.203;448.079;561.703;515.951;542.137;497.626;497.702;508.023;508.215;565.783;571.314;522.433;475.261;613.081;581.438;545.115;539.355;481.193;552.578;526.384;463.197;53.692;662.276;578.541;603.418;582.881;573.546;47.435;570.901;528.318;590.744;467.546;564.245;481.123;579.737;523.068;537.293;532.055;510.826;516.155;520.935;551.103;645.858;546.148;553.403;517.008;518.161
10.241;983.397;105.751;115.029;104.348;109.414;101.098;105.785;103.265;103.876;103.572;104.127;107.452;102.686;103.409;100.768;10.229;107.144;100.947;100.562;106.613;106.592;10.743;10.605;10.457;107.692;106.691;105.936;977.445;101.945;102.863;982.829;105.374;100.283;108.454;109.583;102.645;100.672;107.487;101.146;98.263;103.539;103.073;107.661;10.005;989.218;983.986;100.766;10.416;106.069;97.345;982.071;103.823;10.437;104.899;992.303;987.855;986.533;103.383;105.627;103.494;103.703;105.903;107.675;105.711;991.477;100.158;104.339;103.484;103.845;968.953;997.944;107.039;103.474;108.647;106.086;101.862;102.031;106.381;103.666;110.394;102.186;103.754;107.814;981.644;104.074;100.763;102.494;100.932;103.337;104.532;109.487;102.807;10.677;107.662;107.533;105.941;10.535;105.879;992.278;109.178;105.067;976.194;108.422;102.389;102.106;104.832;106.399
229.255;253.415;459.293;40.151;299.578;333.352;450.239;538.399;389.466;34.897;350.065;33.631;373.325;409.617;371.602;320.436;214.169;277.525;291.674;395.049;416.597;250.889;399.535;432.485;41.288;349.309;500.994;384.259;360.352;371.312;307.268;345.326;3.927;436.417;398.494;371.592;314.722;145.679;387.061;323.833;411.948;435.921;266.358;358.917;315.932;359.245;156.538;614.905;356.673;324.857;279.718;433.019;385.206;314.249;432.078;377.317;352.204;356.939;388.739;419.578;420.098;366.164;238.866;327.926;324.387;368.229;251.491;423.033;371.828;436.911;230.146;440.981;366.816;366.077;443.074;175.011;32.144;359.792;321.715;436.336;392.946;323.405;436.243;281.745;347.462;410.776;312.394;428.807;336.345;423.877;408.243;355.703;450.309;482.031;399.521;479.952;400.325;417.903;433.255;279.095;390.963;355.624;411.629;38.236;62.525;399.657;344.182;370.209
856.698;83.464;882.521;844.484;90.466;884.235;802.419;844.055;87.354;844.594;827.083;866.445;879.786;884.744;863.848;812.722;883.578;890.851;828.076;866.156;873.042;855.768;876.164;864.021;793.738;904.162;899.194;885.221;840.106;842.014;872.063;839.022;808.879;858.091;885.889;896.834;823.247;843.577;883.859;873.662;919.875;804.516;828.209;83.743;821.897;880.642;830.925;863.398;822.194;840.971;778.542;882.988;844.166;805.972;840.772;832.837;822.171;86.568;833.388;88.335;871.366;863.217;845.899;826.845;863.995;78.965;844.942;849.456;809.569;850.769;911.845;932.239;840.972;837.851;871.092;868.217;839.704;825.649;882.615;836.858;85.426;883.011;842.401;912.653;832.559;832.869;889.712;835.733;878.528;850.753;893.705;832.727;874.776;872.352;910.824;856.266;809.759;846.152;915.645;864.559;888.275;887.824;863.125;906.789;840.092;884.033;86.582;845.206
591.126;565.068;564.262;753.234;668.214;676.002;601.882;6.184;602.291;591.395;570.957;639.577;617.199;551.303;620.171;534.616;613.741;549.895;571.824;580.908;608.315;631.904;611.928;569.649;638.112;653.305;594.933;59.593;568.774;54.758;519.688;549.024;590.338;574.567;631.376;620.455;546.266;606.769;584.608;576.615;548.158;585.247;625.461;680.342;691.464;564.714;530.006;567.526;613.557;601.003;549.557;618.845;557.872;65.146;56.217;57.534;582.738;580.198;54.551;56.271;548.308;601.465;555.296;637.586;52.801;519.277;641.091;5.529;591.044;556.027;578.564;567.665;646.305;569.882;610.709;630.762;609.557;527.466;602.916;586.388;590.586;620.003;548.648;699.223;570.633;609.031;538.051;566.335;554.627;593.043;603.376;619.402;556.282;571.529;623.507;615.021;623.833;587.914;553.898;611.347;667.645;598.795;568.736;658.019;605.631;599.714;593.892;600.407
818.446;934.334;801.604;834.059;815.867;82.928;808.488;838.811;773.434;78.195;806.009;811.115;738.221;767.984;864.519;736.426;778.162;785.356;798.304;811.464;81.412;822.892;764.178;795.211;759.958;785.518;787.411;797.273;774.437;790.878;728.575;740.393;817.187;792.019;771.564;753.349;813.191;79.403;775.396;796.677;778.624;813.282;83.301;835.759;769.102;845.022;78.419;77.175;800.192;770.102;758.839;816.783;765.362;790.531;772.711;777.863;796.202;81.156;805.793;745.296;770.321;761.945;816.156;776.514;752.102;759.946;82.463;779.059;823.837;789.319;810.514;73.524;80.077;706.241;796.984;792.026;767.761;735.052;800.694;816.179;744.566;750.592;807.354;740.329;768.058;851.826;753.119;797.907;759.118;810.208;768.503;878.596;776.062;773.261;768.462;756.883;810.046;758.914;792.404;777.396;797.919;767.865;815.326;802.128;786.544;764.177;784.678;815.562
976.535;100.166;951.184;966.687;100.764;959.548;983.458;937.393;998.785;975.023;987.601;956.047;95.338;991.791;956.622;103.666;966.582;998.289;999.119;981.601;942.603;964.348;993.444;101.167;941.112;984.717;965.007;964.398;985.249;985.914;986.576;102.518;989.846;971.961;983.646;101.578;998.576;986.863;94.907;98.589;971.151;982.471;981.779;950.119;101.986;971.063;974.578;992.502;967.803;978.042;102.268;911.099;975.922;102.912;984.622;100.287;99.684;975.577;101.058;979.672;972.905;10.235;967.625;986.346;985.088;102.324;101.175;991.131;976.783;102.443;989.168;953.499;975.806;989.581;946.916;965.678;965.549;991.335;960.843;981.138;951.264;969.859;991.212;946.057;997.006;974.511;954.715;966.024;983.436;977.721;969.004;968.984;973.196;9.813;988.198;96.211;978.149;995.038;981.149;100.511;97.315;985.611;100.806;941.926;962.485;957.115;970.788;985.822
928.151;93.729;916.122;943.268;972.647;944.629;964.187;942.794;954.319;944.006;948.568;949.467;957.884;948.366;914.322;956.479;95.062;941.381;929.865;956.952;973.452;910.667;948.164;951.811;967.589;933.953;951.866;952.611;961.745;955.799;962.827;979.734;908.953;971.515;959.336;948.514;937.925;970.455;947.105;999.972;977.425;958.463;919.666;921.058;968.447;96.006;943.718;970.396;941.886;965.803;960.826;908.526;952.496;947.842;94.553;944.483;951.478;939.841;943.342;982.528;950.206;955.005;942.538;952.339;9.592;96.406;969.789;950.757;935.699;95.182;949.762;959.369;958.174;989.634;926.599;937.878;962.133;959.204;931.273;941.734;93.228;97.708;956.458;949.676;957.113;943.368;964.833;940.066;964.968;937.547;943.237;91.655;947.733;958.075;940.429;949.019;943.892;956.305;961.274;951.226;948.009;968.914;97.698;955.767;946.691;976.455;950.341;947.976
746.927;725.323;813.079;72.233;784.927;764.434;798.223;707.054;722.434;812.343;761.221;798.668;740.364;766.989;701.023;78.485;745.531;804.583;836.808;788.476;764.151;846.264;791.644;815.494;757.989;799.591;818.384;81.113;789.828;75.268;746.286;755.222;817.513;797.593;730.949;627.702;785.492;746.405;800.066;802.153;801.858;802.645;729.537;771.831;746.719;78.247;691.613;750.589;778.615;781.761;761.015;723.636;824.451;759.115;762.132;764.589;781.623;827.247;804.956;791.444;780.567;760.855;797.962;814.634;801.779;771.354;773.598;80.791;808.175;79.337;710.395;794.486;77.993;807.521;761.522;816.769;836.414;796.975;77.522;810.552;789.628;723.556;788.597;750.998;756.894;787.263;760.633;800.584;812.507;793.236;820.663;741.204;781.199;744.489;790.232;780.411;791.779;770.221;786.274;80.456;775.706;8.041;805.484;764.232;807.761;690.913;739.018;768.019
543.096;621.393;526.643;556.199;596.242;581.282;619.066;524.768;610.327;617.504;594.986;501.486;626.313;598.898;589.128;624.949;579.232;601.827;612.425;626.301;592.894;598.104;618.132;603.505;638.581;565.078;576.109;581.578;631.431;618.899;6.046;607.726;60.918;589.746;61.465;542.451;610.663;575.705;631.748;596.813;635.689;608.319;545.648;555.306;644.061;638.512;63.241;609.732;568.368;617.752;683.344;567.142;623.732;6.046;622.845;61.289;60.373;636.442;647.011;597.324;599.385;623.067;538.107;60.857;65.046;608.046;612.115;583.958;587.989;647.108;587.088;643.941;589.941;5.849;620.028;617.478;627.183;584.923;579.215;639.533;566.117;538.344;627.575;656.615;653.849;627.658;596.002;611.465;592.522;620.879;600.944;591.662;602.269;608.026;576.495;602.731;607.021;618.273;631.544;618.705;602.875;616.722;639.114;647.338;637.119;592.304;61.919;594.813
823.844;798.488;810.079;788.558;830.452;807.102;781.921;747.113;825.892;811.263;803.251;790.239;861.385;810.932;804.846;860.616;802.116;875.036;782.207;799.879;819.103;813.114;843.069;810.938;793.424;852.195;819.164;773.481;861.529;803.032;85.827;825.359;810.969;802.746;871.848;877.027;823.172;819.246;814.699;862.821;745.925;8.27;721.796;808.903;822.145;800.307;79.206;844.169;793.045;840.401;855.093;803.479;827.881;833.344;805.575;834.317;799.233;791.953;798.329;826.648;813.676;815.203;819.559;801.132;860.045;813.921;845.113;811.408;800.859;81.681;798.767;833.567;828.886;824.596;794.536;864.935;776.283;799.378;842.273;780.641;800.914;821.277;817.185;839.275;811.055;770.333;82.636;791.622;817.202;797.477;875.584;779.228;835.148;827.397;841.752;797.802;828.253;852.654;867.914;834.155;84.419;867.966;823.175;736.395;761.695;837.817;826.408;809.151
109.861;104.438;108.191;106.511;105.943;107.402;10.283;108.854;106.051;105.672;106.233;105.203;105.584;103.754;107.605;103.762;105.774;10.974;103.917;104.838;102.507;103.853;103.507;103.857;10.409;10.453;104.333;100.938;109.267;103.656;104.951;104.118;990.279;104.372;105.889;111.873;103.995;107.727;10.289;107.699;102.524;103.316;104.987;103.719;100.641;105.872;104.099;107.522;106.886;105.216;101.602;110.851;101.112;102.847;996.526;104.519;103.668;103.604;101.439;103.849;101.048;10.331;108.982;101.979;104.971;103.266;105.084;105.215;101.662;97.188;107.891;10.378;102.762;103.161;101.592;10.593;996.641;106.448;107.509;102.332;105.925;107.252;102.768;107.237;107.173;101.244;109.354;10.532;104.574;103.561;10.739;105.094;106.434;109.676;109.789;106.261;103.911;105.134;107.569;103.501;107.003;108.744;101.012;985.511;996.711;108.947;107.363;102.938
853.098;816.695;826.898;82.397;728.012;904.434;798.401;850.003;833.106;832.419;860.359;82.549;890.096;851.804;852.807;777.088;823.177;903.671;780.498;770.937;851.957;886.875;862.715;867.973;819.446;867.277;892.881;863.013;844.727;864.672;84.334;797.704;81.783;828.248;846.818;885.657;811.818;796.644;861.279;862.813;729.797;866.243;785.134;857.495;873.293;81.187;774.875;825.395;835.091;82.982;862.849;884.015;871.345;790.855;864.316;816.379;797.244;727.719;835.352;881.026;860.737;893.401;822.698;841.352;844.214;827.419;796.705;816.718;831.518;873.126;766.112;816.246;85.401;869.954;847.785;835.206;770.321;797.091;883.355;787.942;861.158;830.257;862.066;819.243;789.703;840.323;808.193;839.914;826.573;821.877;855.597;876.138;859.008;849.012;868.024;864.353;859.919;868.269;903.705;819.463;923.491;852.584;864.767;763.797;743.416;831.746;878.798;8.336
111.379;102.844;112.383;108.968;111.603;11.118;10.538;111.018;107.001;105.857;107.778;107.907;113.827;108.188;108.661;105.183;106.808;111.817;103.729;10.575;108.886;107.729;108.869;107.004;110.012;109.072;109.638;10.858;106.932;107.428;110.547;105.368;105.356;106.773;108.245;111.783;104.668;104.865;110.415;110.134;109.297;105.356;11.001;105.788;105.728;108.257;106.624;106.368;105.548;105.666;10.377;11.596;108.489;10.294;105.644;105.845;106.395;105.067;104.777;109.142;105.782;106.018;10.86;106.579;110.525;104.889;107.649;107.542;105.411;104.361;108.359;112.614;10.901;108.683;111.306;113.443;107.416;106.382;111.985;106.561;113.021;110.673;105.499;114.159;107.615;104.982;111.577;108.368;106.011;105.834;109.078;106.606;10.835;108.973;11.035;10.903;107.139;107.589;110.769;105.129;111.161;11.133;106.725;110.414;106.724;107.939;106.922;106.051
863.943;848.248;822.323;885.223;841.336;868.788;837.162;864.176;858.608;85.519;837.022;850.776;897.753;843.391;867.617;873.637;871.033;87.767;830.207;820.522;870.952;801.191;8.717;834.961;861.266;802.917;838.151;846.014;886.265;87.034;878.934;882.279;852.875;846.464;856.067;838.095;854.126;909.532;846.999;86.658;834.905;837.481;874.856;836.667;875.612;837.711;889.921;847.428;841.531;864.362;889.902;891.439;874.136;870.182;825.613;874.088;854.893;833.825;849.847;873.651;884.205;876.491;865.798;849.985;862.945;86.634;869.916;84.173;843.631;821.075;894.361;875.605;871.978;86.918;852.774;860.674;853.398;832.498;87.614;823.672;850.085;881.497;837.195;87.425;873.627;822.345;887.311;843.744;853.834;833.405;825.629;835.607;871.515;83.774;856.824;839.468;839.782;829.293;849.612;846.395;85.228;854.386;850.446;829.286;818.934;848.199;859.933;850.123
122.177;136.555;130.005;124.377;138.823;120.903;137.815;131.492;132.867;134.464;137.967;126.476;115.554;124.929;132.086;125.326;126.492;130.998;136.422;137.671;138.413;143.873;132.637;130.025;129.949;137.306;133.267;136.342;123.834;130.817;130.801;130.566;149.025;130.091;130.564;125.827;13.907;128.466;138.081;123.022;13.803;132.978;132.206;140.531;135.019;128.931;133.217;126.628;134.783;122.942;135.673;129.342;13.037;130.477;144.502;134.403;138.207;139.431;141.007;128.076;130.659;131.113;134.529;137.768;134.477;129.801;13.048;134.461;140.547;14.136;124.548;12.92;136.123;126.104;136.919;137.604;139.549;125.883;129.068;140.691;126.339;120.817;139.885;122.427;13.465;143.046;127.476;13.521;135.344;140.681;123.939;142.125;128.304;126.902;125.638;126.973;145.498;132.455;129.355;137.242;135.698;126.931;138.168;139.983;139.894;127.458;131.281;142.956
962.006;841.245;101.825;863.665;931.752;90.344;898.183;834.011;918.824;925.491;877.142;917.581;9.251;893.847;994.417;996.957;940.422;104.257;914.822;88.731;909.014;976.453;915.546;916.309;928.294;949.172;93.501;921.214;101.115;909.345;112.393;93.846;917.161;888.184;913.494;9.313;957.901;894.757;917.799;100.985;951.506;940.937;87.195;897.136;987.749;8.821;103.361;91.551;859.764;90.982;988.157;821.927;898.435;952.852;903.133;101.895;100.594;912.745;906.481;896.598;848.732;940.213;937.301;103.189;107.598;921.021;971.423;917.562;904.108;992.695;898.142;94.556;976.729;984.967;856.584;959.406;102.215;977.599;972.312;902.248;845.221;954.644;880.396;101.077;101.708;884.632;727.226;907.463;919.375;85.191;927.581;771.054;922.462;877.085;970.391;855.062;924.406;973.033;953.687;996.929;947.026;959.552;923.297;877.236;884.235;893.089;949.048;851.933
950.765;94.346;997.159;921.756;984.938;100.302;978.861;947.724;979.092;991.189;975.807;960.921;914.094;937.795;994.333;930.525;901.044;946.992;984.007;958.294;957.702;100.781;972.762;101.797;924.383;973.265;100.792;984.557;100.333;937.513;951.605;876.411;972.103;961.026;940.873;886.821;945.509;949.507;970.325;10.029;936.477;100.569;941.883;100.418;912.857;952.975;881.477;987.604;964.789;966.421;943.475;91.856;962.267;913.322;101.159;998.978;995.812;962.722;976.899;986.768;979.604;972.065;933.372;998.714;988.361;963.937;996.631;100.082;988.932;963.385;940.839;907.542;946.734;987.291;924.307;946.898;948.089;915.939;922.449;959.483;980.034;900.084;99.157;927.654;94.573;997.143;931.294;9.583;97.582;972.477;100.856;925.489;998.884;949.383;917.558;995.515;979.651;998.919;97.154;903.891;985.377;953.766;977.909;905.625;937.452;95.384;994.675;974.703
106.237;110.366;107.482;121.014;109.411;113.109;106.204;110.358;10.789;109.776;109.988;109.336;110.891;106.567;109.527;106.169;109.222;109.159;108.931;108.586;108.404;107.608;108.599;107.534;109.831;109.736;10.826;108.581;108.306;112.737;107.629;107.638;105.965;109.831;109.105;117.476;108.933;108.629;107.491;113.708;106.796;111.306;106.953;105.015;113.588;110.343;102.708;109.957;108.615;110.254;112.937;11.114;110.888;105.911;107.655;107.343;105.543;106.189;111.715;112.931;112.058;110.961;110.582;105.969;110.561;109.974;110.626;108.373;106.355;114.196;108.394;107.094;104.929;106.963;108.996;107.156;103.434;106.376;106.919;106.764;112.289;11.175;110.104;113.414;109.283;106.715;110.164;108.161;10.892;107.112;108.071;110.951;107.885;110.109;105.548;110.466;105.431;11.044;115.452;10.615;111.805;11.092;111.351;108.375;107.927;108.605;111.468;108.097
321.886;243.127;359.665;589.555;371.144;394.546;306.397;207.131;320.996;172.608;175.863;320.561;376.745;365.477;477.884;326.898;446.727;24.291;340.518;345.839;31.221;246.751;308.067;332.322;348.328;170.392;335.301;367.812;368.975;38.304;295.345;297.425;332.491;332.923;307.061;401.021;302.087;301.452;271.637;430.635;329.209;326.872;383.579;36.276;355.952;331.949;420.399;336.552;473.748;344.465;364.198;363.346;266.718;35.855;224.586;276.384;358.667;346.215;316.904;269.007;209.969;30.495;37.431;271.781;410.791;273.471;319.311;296.039;253.133;286.907;477.777;268.318;373.892;167.372;237.697;347.338;364.893;297.444;370.675;321.341;265.227;372.015;356.838;432.164;354.653;374.287;284.757;360.144;572.759;327.319;374.165;192.158;324.786;347.419;390.435;328.608;347.085;277.706;390.584;390.574;417.331;389.675;300.962;344.992;370.383;347.632;315.973;287.338
404.122;438.797;47.571;166.873;341.608;246.976;429.217;293.733;426.997;493.667;421.717;362.968;287.411;421.832;336.115;468.102;397.283;484.513;486.702;425.873;41.022;52.551;434.747;489.547;376.107;500.473;463.394;406.185;466.246;333.278;47.878;389.972;504.663;389.044;435.012;293.695;464.681;432.192;418.406;422.261;41.976;425.409;372.328;475.663;434.501;414.086;442.656;401.097;421.141;446.161;521.604;387.483;552.384;434.607;542.799;525.783;431.977;450.659;476.618;470.343;542.225;43.587;474.748;504.084;502.392;514.504;423.305;415.816;457.372;456.208;368.959;419.848;500.589;44.075;373.298;526.301;478.218;425.281;418.516;470.353;450.007;356.428;444.987;395.822;430.434;437.143;517.663;423.535;493.958;445.646;450.574;301.396;428.753;498.843;418.467;441.969;450.337;448.846;531.902;485.274;439.702;431.171;48.627;35.171;429.747;307.081;45.071;441.132
603.117;56.642;524.835;560.946;511.259;628.551;541.955;583.912;549.312;541.582;58.088;522.136;558.905;615.547;554.901;51.852;509.172;624.464;532.361;515.242;604.413;601.687;543.302;618.086;600.284;586.465;6.24;616.027;53.176;596.436;562.544;452.359;544.559;58.969;548.943;569.204;545.701;460.569;59.197;576.581;537.435;606.912;492.616;713.362;559.836;546.952;457.192;558.279;602.959;567.311;524.175;521.529;583.084;49.868;542.284;520.385;510.058;478.477;542.076;570.624;555.155;587.528;523.005;592.491;575.801;509.661;557.271;589.301;563.957;533.786;5.158;573.325;502.788;576.849;558.925;533.842;494.198;539.166;593.775;551.181;561.124;552.094;590.045;498.697;559.591;562.854;572.235;591.994;58.038;555.737;57.334;512.871;573.345;575.878;566.885;586.099;615.159;591.124;610.582;520.104;617.337;584.897;556.852;54.122;495.467;596.675;600.669;583.539
89.201;91.178;892.918;886.387;857.796;900.745;917.345;857.912;923.494;883.161;880.498;878.609;897.359;897.654;90.589;896.733;902.725;924.823;869.716;886.056;894.973;892.129;903.255;894.307;910.337;919.986;939.188;918.322;94.565;884.709;898.615;880.563;887.259;905.364;886.703;85.329;880.939;871.876;904.564;886.488;92.948;915.922;818.788;90.154;853.627;907.007;91.917;939.336;908.914;829.456;912.664;85.592;894.918;885.344;905.852;880.906;899.292;925.435;897.595;891.537;864.388;88.884;911.662;896.452;913.599;880.994;876.489;886.768;87.859;870.222;873.283;983.436;948.482;933.463;923.072;879.134;919.305;918.666;873.895;900.014;828.082;883.161;891.788;962.591;91.559;893.275;905.825;887.604;90.339;888.285;939.539;863.729;901.106;893.043;894.058;880.742;875.869;895.929;942.641;853.872;911.422;891.019;873.685;936.506;893.361;894.684;905.892;873.379
0.89904;135.988;0.964578;106.076;194.894;149.308;134.482;131.571;118.984;126.626;189.758;114.056;0.923706;134.993;0.739269;149.266;0.954173;103.337;138.818;121.888;14.934;148.432;126.936;140.207;240.195;140.021;142.822;139.803;293.868;125.999;104.405;0.939184;136.835;398.479;137.826;248.795;143.946;103.083;140.523;123.318;138.622;135.486;13.999;316.884;292.888;240.525;103.456;165.232;14.074;13.827;102.599;0.752578;100.076;190.136;151.866;161.075;1.17;147.672;122.344;130.295;291.754;149.281;392.029;19.623;102.733;1.17;169.051;133.226;144.022;153.655;0.961912;101.604;104.819;160.075;124.189;0.883954;100.846;131.756;103.159;135.014;145.468;0.979011;129.239;109.292;0.957472;138.845;118.635;14.206;188.828;137.089;311.749;151.267;128.307;133.304;125.576;128.055;141.389;129.105;126.065;104.866;110.583;110.524;122.694;15.261;132.329;225.917;12.933;111.441
131.821;128.184;129.185;137.194;132.334;134.362;132.288;131.359;126.851;135.199;132.242;135.905;137.713;137.377;131.108;134.942;13.419;132.114;132.812;133.425;139.019;133.437;13.322;127.383;139.608;12.42;13.01;134.837;135.644;132.806;138.584;142.393;127.054;134.964;136.095;136.721;129.136;144.782;133.521;131.807;141.252;128.221;136.905;13.528;134.266;140.998;142.952;128.086;126.194;136.556;136.501;141.323;138.867;13.874;130.866;133.026;133.878;132.081;127.556;133.745;133.777;13.098;141.984;131.684;13.683;131.214;131.401;131.335;130.875;122.081;13.414;13.973;142.063;137.367;14.183;140.348;145.666;136.531;136.794;137.739;129.384;140.137;134.149;146.299;139.979;134.894;144.001;138.762;131.191;137.091;12.652;135.033;130.165;132.986;132.116;139.608;132.798;130.241;136.836;138.157;133.689;135.861;13.448;14.561;138.325;135.558;134.642;133.433
